user_id,product_id,rating,
AEJNUCP6WR35MUUPR3D4P23EDVQQ,B07RY2X9MP,4.5,
AEJNUCP6WR35MUUPR3D4P23EDVQQ,B06XSK3XL6,4.3,
AEJNUCP6WR35MUUPR3D4P23EDVQQ,B098TV3L96,3.8,
AEJNUCP6WR35MUUPR3D4P23EDVQQ,B071VMP1Z4,3.9,
AEJNUCP6WR35MUUPR3D4P23EDVQQ,B07TR5HSR9,4.3,
AEJSFU2MHQAGBDP2LWKW2KDEJHBQ,B098QXR9X2,4.1,
AEJSFU2MHQAGBDP2LWKW2KDEJHBQ,B0B8ZKWGKD,4.3,
AEJSFU2MHQAGBDP2LWKW2KDEJHBQ,B0BB3CBFBM,4.1,
AEJSFU2MHQAGBDP2LWKW2KDEJHBQ,B08RZ5K9YH,4.3,
AEJSFU2MHQAGBDP2LWKW2KDEJHBQ,B09F9YQQ7B,4.2,
AEJTETVJ7NY3GMARSTJNPOG3AY3A,B07DJLFMPS,4,
AEJTETVJ7NY3GMARSTJNPOG3AY3A,B0B16KD737,4.3,
AEJTETVJ7NY3GMARSTJNPOG3AY3A,B09WN3SRC7,4.7,
AEJTETVJ7NY3GMARSTJNPOG3AY3A,B0123P3PWE,4.1,
AEJTETVJ7NY3GMARSTJNPOG3AY3A,B005FYNT3G,4.3,
AEJTETVJ7NY3GMARSTJNPOG3AY3A,B07DJLFMPS,4,
AEJU4L3ZM2GTILSJZZSNSF6VUOIA,B08RZ5K9YH,4.3,
AEJU4L3ZM2GTILSJZZSNSF6VUOIA,B01HGCLUH6,4.2,
AEJU4L3ZM2GTILSJZZSNSF6VUOIA,B09BW2GP18,3.9,
AEJU4L3ZM2GTILSJZZSNSF6VUOIA,B08DDRGWTJ,4.3,
AEJU4L3ZM2GTILSJZZSNSF6VUOIA,B00LY17RHI,4.1,
AEJUIUF6CYKRBWLSOPWPE7KMC3RA,B09F6D21BY,3,
AEJUIUF6CYKRBWLSOPWPE7KMC3RA,B085W8CFLH,3.5,
AEJUIUF6CYKRBWLSOPWPE7KMC3RA,B07W14CHV8,4.1,
AEJUIUF6CYKRBWLSOPWPE7KMC3RA,B0BHZCNC4P,3.7,
AEJUIUF6CYKRBWLSOPWPE7KMC3RA,B00MUTWLW4,4.4,
AEJWYKZND5DTQQYR26RKWY5FWTOQ,B0B16KD737,4.3,
AEJWYKZND5DTQQYR26RKWY5FWTOQ,B01J1CFO5I,4.6,
AEJWYKZND5DTQQYR26RKWY5FWTOQ,B09YLYB9PB,4,
AEJWYKZND5DTQQYR26RKWY5FWTOQ,B0974H97TJ,4.4,
AEJWYKZND5DTQQYR26RKWY5FWTOQ,B08WRBG3XW,4.1,
AEJXPNJR72TG3IKARG3ZCXGKY3UA,B0B9959XF3,4.3,
AEJXPNJR72TG3IKARG3ZCXGKY3UA,B09ZPL5VYM,4.1,
AEJXPNJR72TG3IKARG3ZCXGKY3UA,B01N90RZ4M,3.7,
AEJXPNJR72TG3IKARG3ZCXGKY3UA,B0BP18W8TM,4.4,
AEJXPNJR72TG3IKARG3ZCXGKY3UA,B0B997FBZT,4.3,
AEK45RYTIY4GBPAVTYBHIA6OGYDQ,B086JTMRYL,4.4,
AEK45RYTIY4GBPAVTYBHIA6OGYDQ,B0B8SSC5D9,4.4,
AEK45RYTIY4GBPAVTYBHIA6OGYDQ,B008FWZGSG,4.3,
AEK45RYTIY4GBPAVTYBHIA6OGYDQ,B071VMP1Z4,3.9,
AEK45RYTIY4GBPAVTYBHIA6OGYDQ,B085DTN6R2,4.2,
AEK5ZL5CKQD6YJFWXH2AWMYQ5L3Q,B09WN3SRC7,4.7,
AEK5ZL5CKQD6YJFWXH2AWMYQ5L3Q,B084N133Y7,4.4,
AEK5ZL5CKQD6YJFWXH2AWMYQ5L3Q,B07CWDX49D,4.3,
AEK5ZL5CKQD6YJFWXH2AWMYQ5L3Q,B08X77LM8C,3.8,
AEK5ZL5CKQD6YJFWXH2AWMYQ5L3Q,B07RY2X9MP,4.5,
AEK6GCTCP57ROUFQRMAH5X3NVLOQ,B07JF9B592,3.8,
AEK6GCTCP57ROUFQRMAH5X3NVLOQ,B08D64C9FN,4.2,
AEK6GCTCP57ROUFQRMAH5X3NVLOQ,B01JOFKL0A,3.9,
AEK6GCTCP57ROUFQRMAH5X3NVLOQ,B07RX14W1Q,4.4,
AEK6GCTCP57ROUFQRMAH5X3NVLOQ,B0BCZCQTJX,4,
AEK7TJPOW2SWCHCQOA7OEGXDZPCA,B01GGKZ0V6,4.2,
AEK7TJPOW2SWCHCQOA7OEGXDZPCA,B09CMM3VGK,4,
AEK7TJPOW2SWCHCQOA7OEGXDZPCA,B09TY4MSH3,3.3,
AEK7TJPOW2SWCHCQOA7OEGXDZPCA,B0819HZPXL,4.4,
AEK7TJPOW2SWCHCQOA7OEGXDZPCA,B09CMM3VGK,4,
AEK7TJPOW2SWCHCQOA7OEGXDZPCA,B09H3BXWTK,3.9,
AEKAEWCGDYUP75CGK24GI3RWCBQQ,B07H1S7XW8,4.1,
AEKAEWCGDYUP75CGK24GI3RWCBQQ,B082T6GXS5,4.5,
AEKAEWCGDYUP75CGK24GI3RWCBQQ,B09FKDH6FS,4,
AEKAEWCGDYUP75CGK24GI3RWCBQQ,B07WDK3ZS2,4.3,
AEKAEWCGDYUP75CGK24GI3RWCBQQ,B09DDCQFMT,3.6,
AEKCUG7WMX6KMP6VFBWI3ICW5CBQ,B0711PVX6Z,4.2,
AEKCUG7WMX6KMP6VFBWI3ICW5CBQ,B097JVLW3L,3.5,
AEKCUG7WMX6KMP6VFBWI3ICW5CBQ,B07Q4NJQC5,4,
AEKCUG7WMX6KMP6VFBWI3ICW5CBQ,B08Y55LPBF,4.2,
AEKCUG7WMX6KMP6VFBWI3ICW5CBQ,B07232M876,4.2,
AEKIKDXW3S2LXR6V6BAV5LKQSYQA,B0162LYSFS,4.1,
AEKIKDXW3S2LXR6V6BAV5LKQSYQA,B094JNXNPV,4,
AEKIKDXW3S2LXR6V6BAV5LKQSYQA,B00ZYLMQH0,4.3,
AEKIKDXW3S2LXR6V6BAV5LKQSYQA,B09WN3SRC7,4.7,
AEKIKDXW3S2LXR6V6BAV5LKQSYQA,B0162K34H2,4.1,
AEKKBA277W5KM6HAY3YDVILIDSEQ,B01LYLJ99X,4.2,
AEKKBA277W5KM6HAY3YDVILIDSEQ,B09X7DY7Q4,4.5,
AEKKBA277W5KM6HAY3YDVILIDSEQ,B09LJ116B5,4.1,
AEKKBA277W5KM6HAY3YDVILIDSEQ,B09BW334ML,4.3,
AEKKBA277W5KM6HAY3YDVILIDSEQ,B01J8S6X2I,4.4,
AEKKXMW4QXQMXXIHMC3AM533RJIA,B0978V2CP6,4,
AEKKXMW4QXQMXXIHMC3AM533RJIA,B06XSK3XL6,4.3,
AEKKXMW4QXQMXXIHMC3AM533RJIA,B0B8SRZ5SV,4.4,
AEKKXMW4QXQMXXIHMC3AM533RJIA,B09C6H53KH,4.2,
AEKKXMW4QXQMXXIHMC3AM533RJIA,B09KGV7WSV,4.3,
AEKMVX2VDNNX4ZFXI67SGKMJGZAQ,B09T37CKQ5,3.9,
AEKMVX2VDNNX4ZFXI67SGKMJGZAQ,B07XCM6T4N,4.3,
AEKMVX2VDNNX4ZFXI67SGKMJGZAQ,B01GGKYKQM,4.3,
AEKMVX2VDNNX4ZFXI67SGKMJGZAQ,B07F1P8KNV,4.2,
AEKMVX2VDNNX4ZFXI67SGKMJGZAQ,B07GVGTSLN,4.2,
AEKO2ZDDNGZ4CMORVWODMHM7LD5A,B00AXHBBXU,4.4,
AEKO2ZDDNGZ4CMORVWODMHM7LD5A,B0B61GCHC1,4.3,
AEKO2ZDDNGZ4CMORVWODMHM7LD5A,B0BC8BQ432,4.3,
AEKO2ZDDNGZ4CMORVWODMHM7LD5A,B09TY4MSH3,3.3,
AEKO2ZDDNGZ4CMORVWODMHM7LD5A,B09PTT8DZF,3.9,
AEKRTMFO55F2OPZOVRLGDC54LXGA,B08Y55LPBF,4.2,
AEKRTMFO55F2OPZOVRLGDC54LXGA,B0BCKWZ884,4.3,
AEKRTMFO55F2OPZOVRLGDC54LXGA,B09V12K8NT,3.9,
AEKRTMFO55F2OPZOVRLGDC54LXGA,B08K4PSZ3V,3.8,
AEKRTMFO55F2OPZOVRLGDC54LXGA,B09XB7SRQ5,4,
AEKSR7FVH2XR55S47DZZLAFA4KHQ,B00AXHBBXU,4.4,
AEKSR7FVH2XR55S47DZZLAFA4KHQ,B09KH58JZR,4.1,
AEKSR7FVH2XR55S47DZZLAFA4KHQ,B0B3RRWSF6,4.3,
AEKSR7FVH2XR55S47DZZLAFA4KHQ,B078G6ZF5Z,4,
AEKSR7FVH2XR55S47DZZLAFA4KHQ,B09LHZSMRR,4.1,
AEKU5BEAVUA6QMUPL34NLEFTPXSA,B09YLX91QR,4,
AEKU5BEAVUA6QMUPL34NLEFTPXSA,B0B61GCHC1,4.3,
AEKU5BEAVUA6QMUPL34NLEFTPXSA,B095JPKPH3,4.1,
AEKU5BEAVUA6QMUPL34NLEFTPXSA,B07966M8XH,4.2,
AEKU5BEAVUA6QMUPL34NLEFTPXSA,B0B9LDCX89,4.2,
AEKVSWRDHUU76ES43EFWKAWTDYGQ,B009P2LK80,3.7,
AEKVSWRDHUU76ES43EFWKAWTDYGQ,B08VS3YLRK,4.1,
AEKVSWRDHUU76ES43EFWKAWTDYGQ,B09FZ89DK6,4.2,
AEKVSWRDHUU76ES43EFWKAWTDYGQ,B09YV575RK,4,
AEKVSWRDHUU76ES43EFWKAWTDYGQ,B08BG4M4N7,3.8,
AEKW5FURRS4HCH6MS7RL7FI2GC6A,B071VMP1Z4,3.9,
AEKW5FURRS4HCH6MS7RL7FI2GC6A,B0974H97TJ,4.4,
AEKW5FURRS4HCH6MS7RL7FI2GC6A,B07VVXJ2P5,3.6,
AEKW5FURRS4HCH6MS7RL7FI2GC6A,B09X7DY7Q4,4.5,
AEKW5FURRS4HCH6MS7RL7FI2GC6A,B084DTMYWK,4.2,
AEKWBYGLEXUNRAJKVPO6HMF52W7A,B0BHZCNC4P,3.7,
AEKWBYGLEXUNRAJKVPO6HMF52W7A,B08CS3BT4L,4.2,
AEKWBYGLEXUNRAJKVPO6HMF52W7A,B0994GP1CX,3.3,
AEKWBYGLEXUNRAJKVPO6HMF52W7A,B0974H97TJ,4.4,
AEKWBYGLEXUNRAJKVPO6HMF52W7A,B08NCKT9FG,4.4,
AEKXW4AP5AGSAUWNXWEFINI2IMVA,B08PZ6HZLT,4,
AEKXW4AP5AGSAUWNXWEFINI2IMVA,B08PSQRW2T,4.1,
AEKXW4AP5AGSAUWNXWEFINI2IMVA,B01D5H8ZI8,4.3,
AEKXW4AP5AGSAUWNXWEFINI2IMVA,B0B21XL94T,4.3,
AEKXW4AP5AGSAUWNXWEFINI2IMVA,B09NY6TRXG,3.9,
AEKY5I5PYGA47OZ47KUCV7UIJTEQ,B09JPC82QC,4.3,
AEKY5I5PYGA47OZ47KUCV7UIJTEQ,B09F6S8BT6,4.3,
AEKY5I5PYGA47OZ47KUCV7UIJTEQ,B09VH568H7,3.8,
AEKY5I5PYGA47OZ47KUCV7UIJTEQ,B09Q8HMKZX,4.1,
AEKY5I5PYGA47OZ47KUCV7UIJTEQ,B097ZQTDVZ,3.4,
AEL2DJG4RDMKBB4U7T7FB2D4QL6A,B09PTT8DZF,3.9,
AEL2DJG4RDMKBB4U7T7FB2D4QL6A,B094JB13XL,4.1,
AEL2DJG4RDMKBB4U7T7FB2D4QL6A,B086Q3QMFS,4.5,
AEL2DJG4RDMKBB4U7T7FB2D4QL6A,B0B1YY6JJL,4.3,
AEL2DJG4RDMKBB4U7T7FB2D4QL6A,B08NW8GHCJ,4.3,
AEL2MRRMDYHQPWWAOIPUDDKZPI5A,B0BC8BQ432,4.3,
AEL2MRRMDYHQPWWAOIPUDDKZPI5A,B08G43CCLC,4.2,
AEL2MRRMDYHQPWWAOIPUDDKZPI5A,B084MZXJN6,4.4,
AEL2MRRMDYHQPWWAOIPUDDKZPI5A,B08Y5QJTVK,4.4,
AEL2MRRMDYHQPWWAOIPUDDKZPI5A,B083342NKJ,4.4,
AEL3EZQDKJFXIQ6MBXGKGGKVZGYQ,B00UGZWM2I,4.1,
AEL3EZQDKJFXIQ6MBXGKGGKVZGYQ,B0B4DT8MKT,4.2,
AEL3EZQDKJFXIQ6MBXGKGGKVZGYQ,B09NNGHG22,4.3,
AEL3EZQDKJFXIQ6MBXGKGGKVZGYQ,B08WRWPM22,4.1,
AEL3EZQDKJFXIQ6MBXGKGGKVZGYQ,B01LYLJ99X,4.2,
AEL4JOGDAJ63SDCZSTXIVEERDRUQ,B08498D67S,4.3,
AEL4JOGDAJ63SDCZSTXIVEERDRUQ,B09LJ116B5,4.1,
AEL4JOGDAJ63SDCZSTXIVEERDRUQ,B08R69WBN7,4,
AEL4JOGDAJ63SDCZSTXIVEERDRUQ,B08WRWPM22,4.1,
AEL4JOGDAJ63SDCZSTXIVEERDRUQ,B08PZ6HZLT,4,
AEL536EYPEYQO55ILXXRUTC3UETQ,B09L8DT7D6,3.8,
AEL536EYPEYQO55ILXXRUTC3UETQ,B07232M876,4.2,
AEL536EYPEYQO55ILXXRUTC3UETQ,B09F6S8BT6,4.3,
AEL536EYPEYQO55ILXXRUTC3UETQ,B07CRL2GY6,4.2,
AEL536EYPEYQO55ILXXRUTC3UETQ,B07DWFX9YS,4.2,
AEL5WI53X4OUCZBTBH5Z7SNT63YA,B005LJQMCK,4.2,
AEL5WI53X4OUCZBTBH5Z7SNT63YA,B0974G5Q2Y,4.3,
AEL5WI53X4OUCZBTBH5Z7SNT63YA,B08WRBG3XW,4.1,
AEL5WI53X4OUCZBTBH5Z7SNT63YA,B0B61HYR92,4.2,
AEL5WI53X4OUCZBTBH5Z7SNT63YA,B005LJQMZC,4.2,
AEL77P6YFP7P7EZVBDU63TUTGKMQ,B082T6GVG9,4.2,
AEL77P6YFP7P7EZVBDU63TUTGKMQ,B07GNC2592,4,
AEL77P6YFP7P7EZVBDU63TUTGKMQ,B07GVGTSLN,4.2,
AEL77P6YFP7P7EZVBDU63TUTGKMQ,B0BDRVFDKP,4.4,
AEL77P6YFP7P7EZVBDU63TUTGKMQ,B07V5YF4ND,3.5,
AELBDTDLN6LH4TEVDSSVNVRMHOTA,B07WDK3ZS2,4.3,
AELBDTDLN6LH4TEVDSSVNVRMHOTA,B0162LYSFS,4.1,
AELBDTDLN6LH4TEVDSSVNVRMHOTA,B09YV4RG4D,4.2,
AELBDTDLN6LH4TEVDSSVNVRMHOTA,B07LGT55SJ,4.2,
AELBDTDLN6LH4TEVDSSVNVRMHOTA,B002SZEOLG,4.2,
AELBEUEZY4ZDRRUYDKANK4BUZOHQ,B082T6GVLJ,4.3,
AELBEUEZY4ZDRRUYDKANK4BUZOHQ,B01GGKZ0V6,4.2,
AELBEUEZY4ZDRRUYDKANK4BUZOHQ,B09ZPL5VYM,4.1,
AELBEUEZY4ZDRRUYDKANK4BUZOHQ,B009P2LIL4,3.6,
AELBEUEZY4ZDRRUYDKANK4BUZOHQ,B00NH11PEY,4.5,
AELBP2ICNLTZNQ7LRFSLDTGXC2IQ,B08CHZ3ZQ7,4.3,
AELBP2ICNLTZNQ7LRFSLDTGXC2IQ,B09GP6FBZT,4.3,
AELBP2ICNLTZNQ7LRFSLDTGXC2IQ,B00P0R95EA,4.1,
AELBP2ICNLTZNQ7LRFSLDTGXC2IQ,B0B1NX6JTN,4.3,
AELBP2ICNLTZNQ7LRFSLDTGXC2IQ,B09LV13JFB,3.3,
AELBTZWCD3IGAZLTBXFMB74SLJBQ,B093ZNQZ2Y,3.8,
AELBTZWCD3IGAZLTBXFMB74SLJBQ,B08PSVBB2X,4.1,
AELBTZWCD3IGAZLTBXFMB74SLJBQ,B08L7J3T31,4,
AELBTZWCD3IGAZLTBXFMB74SLJBQ,B09YHLPQYT,4.2,
AELBTZWCD3IGAZLTBXFMB74SLJBQ,B07VV37FT4,4.2,
AELBYFRFAGLMXQQJKVDUWO7QX2VQ,B0BFWGBX61,4.1,
AELBYFRFAGLMXQQJKVDUWO7QX2VQ,B09LHXNZLR,3.7,
AELBYFRFAGLMXQQJKVDUWO7QX2VQ,B09SB6SJB4,4.1,
AELBYFRFAGLMXQQJKVDUWO7QX2VQ,B09F6S8BT6,4.3,
AELBYFRFAGLMXQQJKVDUWO7QX2VQ,B08CHKQ8D4,4.1,
AELCNLLIFS2RDDTYTLT4KXJRIG5A,B07L1N3TJX,3.6,
AELCNLLIFS2RDDTYTLT4KXJRIG5A,B0B3N7LR6K,4.3,
AELCNLLIFS2RDDTYTLT4KXJRIG5A,B00NH11PEY,4.5,
AELCNLLIFS2RDDTYTLT4KXJRIG5A,B07Q4QV1DL,4.5,
AELCNLLIFS2RDDTYTLT4KXJRIG5A,B088ZFJY82,4.5,
AELIUKITTHS3MSGTSB3B3YCAUMQQ,B00RFWNJMC,3.7,
AELIUKITTHS3MSGTSB3B3YCAUMQQ,B0B16KD737,4.3,
AELIUKITTHS3MSGTSB3B3YCAUMQQ,B08B42LWKN,4.2,
AELIUKITTHS3MSGTSB3B3YCAUMQQ,B09F6D21BY,3,
AELIUKITTHS3MSGTSB3B3YCAUMQQ,B071VMP1Z4,3.9,
AELKHQXVSSG6NHXLFJLLNEFRQQUQ,B0B1NX6JTN,4.3,
AELKHQXVSSG6NHXLFJLLNEFRQQUQ,B08QX1CC14,3.4,
AELKHQXVSSG6NHXLFJLLNEFRQQUQ,B01LYLJ99X,4.2,
AELKHQXVSSG6NHXLFJLLNEFRQQUQ,B08DDRGWTJ,4.3,
AELKHQXVSSG6NHXLFJLLNEFRQQUQ,B07VVXJ2P5,3.6,
AELM6ILLTWBSXJXOKMNA2GM3DTKQ,B09CMM3VGK,4,
AELM6ILLTWBSXJXOKMNA2GM3DTKQ,B082T6GVG9,4.2,
AELM6ILLTWBSXJXOKMNA2GM3DTKQ,B09NHVCHS9,4,
AELM6ILLTWBSXJXOKMNA2GM3DTKQ,B08QX1CC14,3.4,
AELM6ILLTWBSXJXOKMNA2GM3DTKQ,B09TT6BFDX,4.5,
AELMNMBT5LVUJB7C3PHTT4NTETXA,B07M69276N,4.4,
AELMNMBT5LVUJB7C3PHTT4NTETXA,B07KRCW6LZ,4.3,
AELMNMBT5LVUJB7C3PHTT4NTETXA,B07XJWTYM2,4.1,
AELMNMBT5LVUJB7C3PHTT4NTETXA,B0B5LVS732,4.1,
AELMNMBT5LVUJB7C3PHTT4NTETXA,B09V12K8NT,3.9,
AELNBR4H6235Y7NVYNCGNABDIDFQ,B0B15CPR37,4.3,
AELNBR4H6235Y7NVYNCGNABDIDFQ,B0B15GSPQW,4.3,
AELNBR4H6235Y7NVYNCGNABDIDFQ,B0B16KD737,4.3,
AELNBR4H6235Y7NVYNCGNABDIDFQ,B092BJMT8Q,4.3,
AELNBR4H6235Y7NVYNCGNABDIDFQ,B092BL5DCX,4.3,
AELNHGVCLQTWAEFDH244JJZZSVAQ,B09YDFDVNS,4,
AELNHGVCLQTWAEFDH244JJZZSVAQ,B00OFM6PEO,4.3,
AELNHGVCLQTWAEFDH244JJZZSVAQ,B005LJQMZC,4.2,
AELNHGVCLQTWAEFDH244JJZZSVAQ,B008FWZGSG,4.3,
AELNHGVCLQTWAEFDH244JJZZSVAQ,B081FJWN52,4.3,
AELO5I776X3QUOQZ7AEEFC565CYA,B071VMP1Z4,3.9,
AELO5I776X3QUOQZ7AEEFC565CYA,B07WG8PDCW,4,
AELO5I776X3QUOQZ7AEEFC565CYA,B08NW8GHCJ,4.3,
AELO5I776X3QUOQZ7AEEFC565CYA,B097JVLW3L,3.5,
AELO5I776X3QUOQZ7AEEFC565CYA,B016MDK4F4,4.2,
AELPNPI6Q3WXYTFZ3FYVTQCHIV5A,B08Y7MXFMK,4.2,
AELPNPI6Q3WXYTFZ3FYVTQCHIV5A,B0088TKTY2,4.2,
AELPNPI6Q3WXYTFZ3FYVTQCHIV5A,B07Q4QV1DL,4.5,
AELPNPI6Q3WXYTFZ3FYVTQCHIV5A,B07VVXJ2P5,3.6,
AELPNPI6Q3WXYTFZ3FYVTQCHIV5A,B08HDH26JX,4.2,
AELPYXDN2TYNBVJ7PLH4VHQANCEA,B009P2LK80,3.7,
AELPYXDN2TYNBVJ7PLH4VHQANCEA,B08NW8GHCJ,4.3,
AELPYXDN2TYNBVJ7PLH4VHQANCEA,B08TGG316Z,4.6,
AELPYXDN2TYNBVJ7PLH4VHQANCEA,B08R69WBN7,4,
AELPYXDN2TYNBVJ7PLH4VHQANCEA,B098TV3L96,3.8,
AELS3TOQKIM3SA35ES73YQY4MCIA,B0B5LVS732,4.1,
AELS3TOQKIM3SA35ES73YQY4MCIA,B00LY17RHI,4.1,
AELS3TOQKIM3SA35ES73YQY4MCIA,B08CZHGHKH,3.9,
AELS3TOQKIM3SA35ES73YQY4MCIA,B01FSYQ2A4,4.1,
AELS3TOQKIM3SA35ES73YQY4MCIA,B09YV575RK,4,
AELSKKUTL4Y2Q3KU5GP2L33XVMYA,B07W6VWZ8C,4.1,
AELSKKUTL4Y2Q3KU5GP2L33XVMYA,B07KSMBL2H,4.4,
AELSKKUTL4Y2Q3KU5GP2L33XVMYA,B09T37CKQ5,3.9,
AELSKKUTL4Y2Q3KU5GP2L33XVMYA,B0088TKTY2,4.2,
AELSKKUTL4Y2Q3KU5GP2L33XVMYA,B0978V2CP6,4,
AELSOXQRZBOFSSY4HJUR4Y7ASQBA,B09RWZRCP1,4.1,
AELSOXQRZBOFSSY4HJUR4Y7ASQBA,B09RX1FK54,4.1,
AELSOXQRZBOFSSY4HJUR4Y7ASQBA,B09RWZRCP1,4.1,
AELSOXQRZBOFSSY4HJUR4Y7ASQBA,B005LJQMCK,4.2,
AELSOXQRZBOFSSY4HJUR4Y7ASQBA,B00LY1FN1K,4.4,
AELSOXQRZBOFSSY4HJUR4Y7ASQBA,B09GFPVD9Y,4.1,
AELX4DI77ZHURZTDLYFU7XMP7R6Q,B0B6F98KJJ,4.2,
AELX4DI77ZHURZTDLYFU7XMP7R6Q,B09XB7DPW1,4,
AELX4DI77ZHURZTDLYFU7XMP7R6Q,B09HQSV46W,4.2,
AELX4DI77ZHURZTDLYFU7XMP7R6Q,B0B6F7LX4C,4.2,
AELX4DI77ZHURZTDLYFU7XMP7R6Q,B0B8CXTTG3,4.2,
AELXEM4FYSUTAX3MW4N3MMWTA7HQ,B0B65P827P,3.9,
AELXEM4FYSUTAX3MW4N3MMWTA7HQ,B0B8SRZ5SV,4.4,
AELXEM4FYSUTAX3MW4N3MMWTA7HQ,B08TGG316Z,4.6,
AELXEM4FYSUTAX3MW4N3MMWTA7HQ,B09Q5P2MT3,4.2,
AELXEM4FYSUTAX3MW4N3MMWTA7HQ,B0974H97TJ,4.4,
AELXR5NQFM7D6VMAQLQ75LZKBRQA,B09MT84WV5,4.3,
AELXR5NQFM7D6VMAQLQ75LZKBRQA,B09KH58JZR,4.1,
AELXR5NQFM7D6VMAQLQ75LZKBRQA,B09Q8HMKZX,4.1,
AELXR5NQFM7D6VMAQLQ75LZKBRQA,B08K4PSZ3V,3.8,
AELXR5NQFM7D6VMAQLQ75LZKBRQA,B095X38CJS,4.3,
AELY7GVE32GK5NPFRFV3R3256BOA,B09KH58JZR,4.1,
AELY7GVE32GK5NPFRFV3R3256BOA,B08NCKT9FG,4.4,
AELY7GVE32GK5NPFRFV3R3256BOA,B00UGZWM2I,4.1,
AELY7GVE32GK5NPFRFV3R3256BOA,B07966M8XH,4.2,
AELY7GVE32GK5NPFRFV3R3256BOA,B07V5YF4ND,3.5,
AELYCP5LN46WKAK7WQMEJRNRXJYA,B09SB6SJB4,4.1,
AELYCP5LN46WKAK7WQMEJRNRXJYA,B08PV1X771,4.3,
AELYCP5LN46WKAK7WQMEJRNRXJYA,B083RD1J99,4.1,
AELYCP5LN46WKAK7WQMEJRNRXJYA,B08TDJ5BVF,3.8,
AELYCP5LN46WKAK7WQMEJRNRXJYA,B07XJYYH7L,3.3,
AELYRRH5SBV6UFG3GU6BFG5BR2QQ,B07KY3FNQP,4.1,
AELYRRH5SBV6UFG3GU6BFG5BR2QQ,B098QXR9X2,4.1,
AELYRRH5SBV6UFG3GU6BFG5BR2QQ,B0BDYW3RN3,4.4,
AELYRRH5SBV6UFG3GU6BFG5BR2QQ,B09HQSV46W,4.2,
AELYRRH5SBV6UFG3GU6BFG5BR2QQ,B08NW8GHCJ,4.3,
AEM2Y22BKLFYL5BK7SC56Q75ODOQ,B08DPLCM6T,4.3,
AEM2Y22BKLFYL5BK7SC56Q75ODOQ,B09L8DT7D6,3.8,
AEM2Y22BKLFYL5BK7SC56Q75ODOQ,B08DPLCM6T,4.3,
AEM2Y22BKLFYL5BK7SC56Q75ODOQ,B0711PVX6Z,4.2,
AEM2Y22BKLFYL5BK7SC56Q75ODOQ,B099K9ZX65,4.1,
AEM2Y22BKLFYL5BK7SC56Q75ODOQ,B07RY2X9MP,4.5,
AEM2ZDSQE4QZIGTCTE4HSNZOS7DQ,B09XJ1LM7R,4.3,
AEM2ZDSQE4QZIGTCTE4HSNZOS7DQ,B009P2LIL4,3.6,
AEM2ZDSQE4QZIGTCTE4HSNZOS7DQ,B0B9BD2YL4,4.5,
AEM2ZDSQE4QZIGTCTE4HSNZOS7DQ,B01GGKZ0V6,4.2,
AEM2ZDSQE4QZIGTCTE4HSNZOS7DQ,B07Q4QV1DL,4.5,
AEM356PVXFHAXWV56KDO75FS5WPA,B01D5H8ZI8,4.3,
AEM356PVXFHAXWV56KDO75FS5WPA,B07KRCW6LZ,4.3,
AEM356PVXFHAXWV56KDO75FS5WPA,B07RY2X9MP,4.5,
AEM356PVXFHAXWV56KDO75FS5WPA,B0B997FBZT,4.3,
AEM356PVXFHAXWV56KDO75FS5WPA,B085HY1DGR,4,
AEM5NWHHVCMHY2LZH5CHNDXON3SQ,B07H1S7XW8,4.1,
AEM5NWHHVCMHY2LZH5CHNDXON3SQ,B082T6GXS5,4.5,
AEM5NWHHVCMHY2LZH5CHNDXON3SQ,B09F6S8BT6,4.3,
AEM5NWHHVCMHY2LZH5CHNDXON3SQ,B08TV2P1N8,4.1,
AEM5NWHHVCMHY2LZH5CHNDXON3SQ,B07MDRGHWQ,4.2,
AEMCWVMV6Y54NDS7ATPFHVTWVAXQ,B00LXTFMRS,4.4,
AEMCWVMV6Y54NDS7ATPFHVTWVAXQ,B07KRCW6LZ,4.3,
AEMCWVMV6Y54NDS7ATPFHVTWVAXQ,B084N18QZY,4.5,
AEMCWVMV6Y54NDS7ATPFHVTWVAXQ,B09HCH3JZG,4.4,
AEMCWVMV6Y54NDS7ATPFHVTWVAXQ,B08MTCKDYN,4.1,
AEME7YWZ3YMKQOAKJY6QV5XKRQXQ,B08CZHGHKH,3.9,
AEME7YWZ3YMKQOAKJY6QV5XKRQXQ,B075DB1F13,4.4,
AEME7YWZ3YMKQOAKJY6QV5XKRQXQ,B00P93X0VO,4.2,
AEME7YWZ3YMKQOAKJY6QV5XKRQXQ,B09ZPM4C2C,4.1,
AEME7YWZ3YMKQOAKJY6QV5XKRQXQ,B09MM6P76N,4.2,
AEMEBARDKUUI7MQSY2HXMC2DCT4A,B07X2L5Z8C,4.6,
AEMEBARDKUUI7MQSY2HXMC2DCT4A,B00GZLB57U,4.4,
AEMEBARDKUUI7MQSY2HXMC2DCT4A,B09PTT8DZF,3.9,
AEMEBARDKUUI7MQSY2HXMC2DCT4A,B08N1WL9XW,4,
AEMEBARDKUUI7MQSY2HXMC2DCT4A,B09F6D21BY,3,
AEMGDIDXCHHDMTAJHRNXBUWISFQQ,B09NKZXMWJ,4,
